row_index,speakerid,session,activity,time,word,vowel,register,start_sec,duration_sec,duration_ms,mean_pitch,min_pitch,max_pitch,pitch_range,mean_F1,mean_F2,mean_F3,mean_F4,central_F1,central_F2,central_F3,central_F4,feature_status,feature_error,feature_error_detail,formant_ceiling,audio_file,suspicious_reason
10459,c037,8m,bath,1845,ton,on,IDS,150.26,0.13,127.72,233.41704884412383,224.20176692049583,242.3510327435545,18.14926582305867,302.8342508915157,948.0125249510062,1922.379358421437,3003.918307551658,283.93731647706414,952.8542016692396,1885.3635971566384,2911.907046605685,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c037_8m_bath_1845.wav,mean_F2_lt_1000
10482,c037,8m,bath,1845,ou,ou,IDS,217.45,0.21,207.21,326.2112067424948,318.0133080226099,346.00469514761875,27.991387125008828,450.6679268696601,984.7263577115652,2391.4678109910046,3435.7671226744733,365.5279239216516,968.1349072390956,2278.065164079685,3348.250230192798,success,,,4670.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c037_8m_bath_1845.wav,mean_F2_lt_1000
10483,c037,8m,bath,1845,on,on,IDS,217.66,0.14,144.21,323.2619492509897,307.6698461990852,335.8959700871266,28.2261238880414,505.5312060401189,965.1700341580306,2576.789676560028,3276.5805010031413,617.0150150298858,967.92181958874,2836.2667723054724,3329.707137064233,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c037_8m_bath_1845.wav,mean_F2_lt_1000
10487,c037,8m,bath,1845,on,on,IDS,226.06,0.07,69.03,244.8925261414328,243.56711316042137,246.73017222665345,3.16305906623208,474.973950842654,802.6452871761848,2311.4349316338808,3399.100051083053,479.4427986623394,797.5396286386194,2366.7994971417947,3450.0844684916533,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c037_8m_bath_1845.wav,mean_F2_lt_1000
10508,c037,8m,bath,1850,oh,o,IDS,260.96,0.15,153.39,261.360119251476,247.0159012981752,269.81966499011054,22.80376369193533,529.329428368226,988.9453565420848,2460.543290553053,3565.6384481101986,531.2426910574031,983.2153170763004,2353.494040112204,3718.3567701688617,success,,,4660.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c037_8m_bath_1850.wav,mean_F2_lt_1000
10522,c037,8m,bath,1850,racontes,on,IDS,286.26,0.07,74.01,303.5539520724273,292.6611760848446,314.33566210057904,21.67448601573443,661.3247909095833,966.5333451469428,2329.4874158705884,3176.2252761091167,573.314668255659,911.47233204138,2296.6816592749387,2998.018076833433,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c037_8m_bath_1850.wav,mean_F2_lt_1000
10527,c037,8m,bath,1855,ongles,on,IDS,21.13,0.14,138.1,225.99803600777705,214.28005668020532,230.26458611850543,15.984529438300116,307.87875238598923,739.4922329381251,1755.7061794512426,3028.5563480569035,305.01512759683106,732.1840029750864,1608.4619836405034,2991.512420905243,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c037_8m_bath_1855.wav,mean_F2_lt_1000
10536,c037,8m,bath,1855,avant,an,IDS,108.94,0.06,64.2,278.8486231277363,265.29353112647505,290.36073169734334,25.06720057086829,553.0202475985928,850.8265291762019,2661.470659793917,3563.3288594901123,553.1838519338944,851.8206177161392,2686.480628524308,3542.863324770748,success,,,5170.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c037_8m_bath_1855.wav,mean_F2_lt_1000
10548,c037,8m,bath,1855,biberon,on,IDS,160.14,0.1,101.98,207.45349671200077,203.5406118294988,216.35989162081668,12.81927979131791,397.1019584305433,696.1743248002161,1986.647343166045,2998.2194744736453,546.7276211780724,549.9169593131262,1881.705774697661,2426.9157521322218,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c037_8m_bath_1855.wav,mean_F2_lt_1000
10578,c040,12m,meal,915,oh,o,IDS,290.82,0.06,60.41,209.3750766081042,200.75800089208025,217.0940883276629,16.336087435582613,390.2810111429757,997.1960777952596,2418.370460182253,3656.267089597044,391.3043122048879,997.429589854522,2403.8787517197284,3651.797134330469,success,,,5020.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_12m_meal_0915.wav,mean_F2_lt_1000
10580,c040,12m,meal,915,bon,on,IDS,291.27,0.08,81.06,154.38652449685424,140.03168334039745,165.8696051869982,25.83792184660075,465.0322399004931,990.741525237574,2207.7127942046686,3365.212360222214,478.5481382277388,1045.4571835563504,2197.873788096315,3369.6068380877527,success,,,4690.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_12m_meal_0915.wav,mean_F2_lt_1000
10582,c040,12m,meal,915,biberon,on,IDS,291.89,0.09,86.09,131.2159561158526,126.92180370296845,133.7034645449647,6.781660841996271,539.3272737313273,926.35277659059,2485.4534124630795,3495.2984992757424,520.3620561288922,1352.0860277647253,2538.0295661608648,3724.78701623353,success,,,4690.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_12m_meal_0915.wav,mean_F2_lt_1000
10672,c040,12m,play,1205,on,on,IDS,261.47,0.05,52.99,168.1399342513375,167.93802876344498,168.4840801800134,0.5460514165684174,491.81199085733016,917.146231686734,2307.1175620441977,3396.0744763493267,491.81199085733016,917.146231686734,2307.1175620441977,3396.0744763493267,success,,,4690.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_12m_play_1205.wav,mean_F2_lt_1000
10714,c040,4m,meal,835,daccord,au,IDS,23.05,0.1,102.44,316.79672384729616,314.5688282356903,320.0527257337209,5.483897498030558,610.341554100068,964.3372471753498,2180.472777089808,3254.0824012658545,585.1990020464082,947.9267468930724,2186.356570473099,3203.58114588361,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_4m_meal_0835.wav,mean_F2_lt_1000
10736,c040,4m,meal,835,biberon,on,IDS,151.46,0.06,60.37,476.6364819970729,445.06629560039374,505.1738123637432,60.10751676334945,484.2037496352445,961.9232975126424,2356.0149799895926,3360.0818962648077,483.4173711751919,958.3468264559428,2349.9858759037647,3359.7185774021987,success,,,4690.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_4m_meal_0835.wav,mean_F2_lt_1000
10770,c040,4m,meal,845,olalalala_4,a,IDS,293.07,0.08,75.59,214.1310845083386,209.15562894959004,216.53128416222955,7.375655212639515,670.7060017076996,909.6140767052945,3039.529333557209,4220.343789202708,667.0903640506328,920.8862819428869,3056.877903265014,4295.69706509463,success,,,5740.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_4m_meal_0845.wav,mean_F2_lt_1000
10813,c040,8m,meal,1125,pour,ou,IDS,109.37,0.06,58.12,286.58468142476625,274.4827107077317,296.1664675634486,21.683756855716865,594.5736289072128,940.4755018459364,2206.861427726584,3382.732750868196,598.4831589534535,939.5741004834392,2194.3166218907945,3371.536524654576,success,,,4790.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1125.wav,mean_F2_lt_1000
10814,c040,8m,meal,1125,installer,in,IDS,109.51,0.06,62.9,280.1733360463012,278.46001568360685,283.6821441165184,5.222128432911518,702.4165563838534,984.3717465793128,1311.8790530740034,3149.781677253377,704.3190900644219,967.173391776995,1317.687344951814,3147.242379110128,success,,,4610.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1125.wav,mean_F2_lt_1000
10819,c040,8m,meal,1125,seconde,on,IDS,111.65,0.11,111.71,394.1731757642488,380.0803128525867,406.2845572218213,26.204244369234573,455.2171661064116,836.6157221246409,2354.2982138563707,3201.3991425174904,451.6183386976881,831.431323360802,2423.6764120855028,3154.5036443484146,success,,,4690.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1125.wav,mean_F2_lt_1000
10822,c040,8m,meal,1125,seconde,on,IDS,116.26,0.06,56.47,432.8403083125292,423.3929427711987,438.4212224748813,15.028279703682584,476.1335318100558,904.3292756372848,2510.4699811530204,3467.2422473285283,468.05440265547,900.0330316882004,2467.112265850629,3400.900172142005,success,,,4690.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1125.wav,mean_F2_lt_1000
10828,c040,8m,meal,1125,on,on,IDS,120.35,0.05,52.72,260.75056427777946,255.38685239058103,264.42759613498697,9.040743744405916,651.5247513047269,889.7885784875817,2010.1464988127125,3010.738921826095,651.5247513047269,889.7885784875817,2010.1464988127125,3010.738921826095,success,,,4690.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1125.wav,mean_F2_lt_1000
10835,c040,8m,meal,1125,non,on,ADS,132.14,0.05,52.7,245.3429646860176,238.25080364169463,251.2474499849745,12.996646343279878,528.9027889270279,778.2372332019173,2397.854907432191,3129.812303457696,528.9027889270279,778.2372332019173,2397.854907432191,3129.812303457696,success,,,4690.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1125.wav,mean_F2_lt_1000
10836,c040,8m,meal,1125,on,on,ADS,132.43,0.05,52.46,190.26152542230972,187.6192453656579,192.53394758653516,4.9147022208772455,544.0657285555683,900.7429665389308,2288.056543671535,2942.136131786549,544.0657285555683,900.7429665389308,2288.056543671535,2942.136131786549,success,,,4690.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1125.wav,mean_F2_lt_1000
10851,c040,8m,meal,1125,oh,o,IDS,224.35,0.11,109.75,256.9109114315994,237.6552334247446,270.52897234025824,32.87373891551363,514.4230875322575,950.8731329629512,2551.796897816835,3456.513689651664,521.3309780232237,937.4741143811826,2578.7041573582205,3429.315299075831,success,,,5020.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1125.wav,mean_F2_lt_1000
10852,c040,8m,meal,1125,bonjour,on,IDS,245.6,0.09,91.23,123.73100419688755,103.82505091966624,183.1723222373299,79.34727131766364,518.6133242898555,948.5299949117806,2436.1012903782603,3406.21325953838,530.6855460254892,930.8082902470828,2658.0452462788016,3151.405868165932,success,,,4690.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1125.wav,mean_F2_lt_1000
10861,c040,8m,meal,1125,trouve,ou,ADS,265.34,0.05,53.23,107.42142249760538,105.77125610374456,109.71775997896218,3.94650387521763,496.6370804630331,994.089904342306,2496.077288667188,3090.288152421703,496.6370804630331,994.089904342306,2496.077288667188,3090.288152421703,success,,,4790.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1125.wav,mean_F2_lt_1000
10863,c040,8m,meal,1125,porter,au,ADS,273.46,0.05,51.41,105.88870679057182,104.3864188437639,107.98248274240544,3.596063898641546,601.3123715437423,979.9584192216606,2323.179812800239,3270.968294884948,601.3123715437423,979.9584192216606,2323.179812800239,3270.968294884948,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1125.wav,mean_F2_lt_1000
10876,c040,8m,meal,1130,en,an,ADS,17.24,0.25,249.84,209.66559191457307,203.0896622908622,216.3671971966797,13.277534905817532,649.7630733467828,984.0710599612707,2523.2431636867927,3672.878551693492,629.4023768753153,1045.39289620261,2422.0813068851007,3702.889188654368,success,,,4880.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1130.wav,mean_F2_lt_1000
10887,c040,8m,meal,1130,mon,on,IDS,76.12,0.05,52.55,267.254620159786,264.23282949269367,270.3057963927381,6.072966900044435,527.0590714519177,660.4171219736897,2160.207591048917,3096.784995720903,527.0590714519177,660.4171219736897,2160.207591048917,3096.784995720903,success,,,4690.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1130.wav,mean_F2_lt_1000
10891,c040,8m,meal,1130,en,an,ADS,78.1,0.06,61.55,184.4797276724448,177.13902682541317,193.49047503551964,16.35144821010647,558.152304374805,980.2206741086338,2374.511408262065,3260.2993421484507,559.9009702571329,976.0505109194836,2369.864628554627,3316.239704095168,success,,,4880.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1130.wav,mean_F2_lt_1000
10900,c040,8m,meal,1130,tot,o,ADS,90.11,0.12,117.32,183.0855066392728,171.66533740316538,197.60058008891525,25.93524268574987,505.71486859892696,883.4621664703974,2686.088710986543,3557.179371833084,500.1042741074604,827.5960091634677,2808.085808046388,3251.3860617225705,success,,,5020.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1130.wav,mean_F2_lt_1000
10922,c040,8m,meal,1130,emporter,au,ADS,149.98,0.06,59.87,110.13323805463726,109.66363527625704,110.98619017848712,1.322554902230081,597.992509803015,889.800065209062,2605.922232242452,3461.358076843312,601.4430611252712,889.4555086987928,2604.148356016657,3584.7318524454868,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1130.wav,mean_F2_lt_1000
10923,c040,8m,meal,1130,boulot,ou,ADS,150.27,0.06,57.55,110.83338146438696,109.68146733843196,112.08494322805124,2.403475889619287,440.3826171067993,899.1026987209946,2372.55312882761,3268.522927031006,437.9611834282189,869.2070048455096,2388.050649641304,3267.467434837961,success,,,4790.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1130.wav,mean_F2_lt_1000
10941,c040,8m,meal,1130,bain,in,ADS,202.24,0.09,94.12,150.75931866969296,149.64767587379194,151.85361645951494,2.205940585722999,521.9998213072295,817.0005334836825,2285.843202547998,3338.1062996855267,545.8532723633666,740.0206152986083,2230.356713833196,3173.737230169302,success,,,4610.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1130.wav,mean_F2_lt_1000
10965,c040,8m,meal,1130,en,an,ADS,265.33,0.07,74.63,229.48691303418423,224.07186340179751,235.80757230009843,11.735708898300912,661.171469655176,764.8441052514711,2332.3436179401037,3351.155724979758,675.4234761194723,818.6939941664175,2327.7945174776014,3323.865351422589,success,,,4880.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1130.wav,mean_F2_lt_1000
10966,c040,8m,meal,1130,profiter,au,ADS,265.49,0.06,56.19,107.30982568199458,102.46560380089718,111.42852303378754,8.962919232890357,521.8936676775974,923.1702688020064,2547.5961320886986,3365.7385300504748,524.3699360658719,906.5048136047584,2534.888339879889,3608.348489871124,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1130.wav,mean_F2_lt_1000
10967,c040,8m,meal,1130,pour,ou,ADS,265.83,0.06,55.25,212.78973422500047,207.19816442284545,224.4823552228161,17.284190799970645,533.7171433970659,826.5513757124642,2278.683096725458,3423.767596939121,527.1526528471097,831.8691972047649,2331.5033253070105,3452.616049831435,success,,,4790.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1130.wav,mean_F2_lt_1000
10976,c040,8m,meal,1130,route,ou,ADS,274.87,0.05,53.07,102.55760890696796,101.81614279023962,103.36703472995752,1.5508919397178855,408.74155787033646,970.6558629524978,2635.146602550241,3353.7125622961653,408.74155787033646,970.6558629524978,2635.146602550241,3353.7125622961653,success,,,4790.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1130.wav,mean_F2_lt_1000
10978,c040,8m,meal,1130,pendant_1,an,ADS,275.17,0.06,63.04,172.14525399635085,170.1771899271057,174.15142934477134,3.9742394176656433,549.4885934755167,872.2956858448309,2299.1573974702787,3358.678154919612,550.9621992851283,871.2407334669808,2301.7858384705355,3322.2625412048,success,,,4880.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1130.wav,mean_F2_lt_1000
10983,c040,8m,meal,1130,non,on,ADS,280.36,0.08,83.02,228.52689991179471,224.67746674068772,231.86491399438376,7.187447253696035,581.7850256975657,652.7386234952675,2329.690052310955,3279.363153077204,626.6155193964072,649.8879535050833,2223.749924866624,3242.0470413101298,success,,,4690.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1130.wav,mean_F2_lt_1000
11037,c040,8m,meal,1135,sent,an,IDS,94.75,0.08,78.09,172.98403368405368,168.9983532762827,180.86051656819765,11.862163291914952,556.1340638641155,921.0362473109956,2298.076430738577,3168.0715835617075,577.8453457496561,932.3887674650208,2206.638685527726,3103.831394248192,success,,,4880.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1135.wav,mean_F2_lt_1000
11054,c040,8m,meal,1135,fous,ou,ADS,143.49,0.15,152.57,138.0499816817296,100.46406267364593,173.39455154864024,72.93048887499432,466.6345039339329,842.2262624248152,2290.631485533245,3271.337920531698,490.1599327086168,948.8376297511688,2410.824027521392,3447.486085980343,success,,,4790.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1135.wav,mean_F2_lt_1000
11133,c040,8m,meal,1140,alors,au,IDS,175.99,0.12,121.86,249.80431059855815,246.31661982644275,255.77226922263196,9.455649396189187,567.5097321978265,972.2093297460918,1907.1693680151052,2976.2262778768963,554.7945179745129,1212.6410914381377,2266.2877097091523,3368.1379891145707,success,,,4400.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1140.wav,mean_F2_lt_1000
11149,c040,8m,meal,1140,bon,on,IDS,289.68,0.1,95.69,420.88076150383415,293.0432431602509,529.9517109285312,236.90846776828027,500.8610454363081,959.8548882004698,2040.1746497645197,3317.3906152810714,498.0668476570904,978.238241869519,2046.9327449856016,3244.479590300451,success,,,4690.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c040_8m_meal_1140.wav,mean_F2_lt_1000
11407,c044,12m,meal,1340,yaourt,ou,IDS,58.21,0.05,51.48,241.5140143559082,239.6809666212753,243.00675790722048,3.325791285945172,483.42561870851097,978.8045383305767,2139.9338825214386,3066.17360977175,483.42561870851097,978.8045383305767,2139.9338825214386,3066.17360977175,success,,,4590.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c044_12m_meal_1340.wav,mean_F2_lt_1000
11484,c044,8m,meal,1320,un,in,IDS,127.48,0.1,96.06,260.9341330339347,238.9964988428808,281.9245152017764,42.928016358895576,635.0943265908833,950.0081103464648,2788.998625266377,3616.5470373867793,722.8633134859568,783.9246082118959,2755.580031692272,3580.599757145452,success,,,5010.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c044_8m_meal_1320.wav,mean_F2_lt_1000
11570,c044,8m,meal,1330,je,oe,IDS,109.04,0.05,53.02,203.3344902065778,200.1455593993537,206.38136464344697,6.235805244093314,519.4866759313455,954.7160501967256,2774.1965196587253,4001.707185763471,519.4866759313455,954.7160501967256,2774.1965196587253,4001.707185763471,success,,,5620.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c044_8m_meal_1330.wav,mean_F2_lt_1000
11577,c044,8m,meal,1330,impression,on,ADS,140.6,0.1,99.29,299.9502066320052,292.6615405843337,304.8560564189021,12.194515834568392,545.635714626063,835.1270126359304,2397.840741897141,3819.624142016282,552.6694362340756,865.9066319402993,2355.568470270437,3815.645189053634,success,,,5630.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c044_8m_meal_1330.wav,mean_F2_lt_1000
11598,c044,8m,meal,1330,pour,ou,ADS,184.82,0.08,75.53,246.2687066179442,235.58223985855403,254.19636184880537,18.61412199025133,553.6472432742329,965.197739825754,2201.3085373673844,3298.741839257661,569.7507932405982,1041.509524561356,2222.176328153552,3458.945653408583,success,,,4590.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c044_8m_meal_1330.wav,mean_F2_lt_1000
11610,c044,8m,meal,1330,temps,an,IDS,205.02,0.07,73.07,148.57928873926457,148.0179571444932,149.42053397230387,1.4025768278106625,639.3293683786865,813.1373002811949,2761.768678154196,3863.0093011133386,659.033327199722,918.8010372795916,2755.7220670832835,4190.040164472561,success,,,5010.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c044_8m_meal_1330.wav,mean_F2_lt_1000
11624,c044,8m,meal,1330,beaucoup,ou,ADS,224.4,0.1,101.13,191.94852098007135,186.3729146502668,199.8089721375406,13.436057487273786,413.28150152775777,853.2988993245278,2453.134734009988,3583.670672400682,401.0955694975533,963.497554948284,2507.225477955961,3898.835911728715,success,,,4590.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c044_8m_meal_1330.wav,mean_F2_lt_1000
11682,c045,12m,play,2105,gros,o,IDS,140.31,0.08,76.04,185.6950275156448,179.32772288798472,189.77960801300804,10.451885125023324,375.8608528437034,973.9890755601637,3166.29089220306,4077.9678602125687,377.73990183364657,1019.3755039991596,3200.59801575344,4016.347637599766,success,,,5130.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c045_12m_play_2105.wav,mean_F2_lt_1000
11683,c045,12m,play,2105,ours,ou,IDS,140.47,0.13,130.49,331.38796096580376,283.128437336574,357.02332166061126,73.89488432403726,399.2143588628943,924.4617814757128,2725.898902743153,3879.3279390068574,399.56106245378703,916.9627568678416,2640.4627156961265,3348.7306380868945,success,,,5010.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c045_12m_play_2105.wav,mean_F2_lt_1000
11697,c045,12m,play,2105,ou,ou,IDS,150.5,0.08,77.52,318.40588895286845,304.05526453741726,332.1657871927333,28.11052265531606,454.7371865794411,926.542166202,2513.3442185259964,3656.0230533621375,457.9554779003281,931.5253689946884,2549.656438979433,3682.766353035845,success,,,5010.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c045_12m_play_2105.wav,mean_F2_lt_1000
11702,c045,12m,play,2105,montres,on,IDS,151.96,0.05,51.5,362.4847540838389,342.9593942020276,380.0611053396727,37.101711137645054,435.9395858441415,787.7218543100663,2212.959986075861,3783.106157744271,435.9395858441415,787.7218543100663,2212.959986075861,3783.106157744271,success,,,4420.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c045_12m_play_2105.wav,mean_F2_lt_1000
11704,c045,12m,play,2105,lapin,in,IDS,152.7,0.05,49.81,312.2743942200769,308.3057883606392,316.6996810080445,8.393892647405266,578.1378319508634,912.0543420372984,2932.636601140538,3729.660544274085,578.1378319508634,912.0543420372984,2932.636601140538,3729.660544274085,success,,,5210.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c045_12m_play_2105.wav,mean_F2_lt_1000
11728,c045,12m,play,2105,montres,on,IDS,166.09,0.05,52.16,293.8127412288664,286.8478294699973,298.7275660824373,11.879736612439956,330.8697411686063,876.7540647730368,2036.556828571519,3190.735448607712,330.8697411686063,876.7540647730368,2036.556828571519,3190.735448607712,success,,,4420.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c045_12m_play_2105.wav,mean_F2_lt_1000
11796,c045,12m,play,2105,gros,o,IDS,282.57,0.1,104.29,226.41543834109905,215.05397446412195,232.5891798714828,17.53520540736085,442.6220745335195,809.3375084885234,2934.423363357286,3694.689796370544,413.79955705953375,861.2975255963672,3032.8306400001484,3730.493369334785,success,,,5130.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c045_12m_play_2105.wav,mean_F2_lt_1000
11814,c045,12m,play,2105,on,on,IDS,297.8,0.06,64.63,211.045545840339,209.3463403347352,213.2343314558865,3.887991121151316,236.1203876932302,945.279827850641,2261.692987899427,3293.059354668387,236.189083513897,940.520565409574,2244.809723521575,3310.816617373104,success,,,4420.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c045_12m_play_2105.wav,mean_F2_lt_1000
11842,c045,12m,play,2110,orange,o,IDS,29.5,0.1,100.37,179.9990922787416,99.75552286408812,199.1948011112989,99.43927824721077,369.37675955517307,950.3189640824846,2600.7297825193955,3699.798507777577,368.1750453631537,875.4882051564455,2603.983459526934,3716.05775423369,success,,,5130.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c045_12m_play_2110.wav,mean_F2_lt_1000
11893,c045,12m,play,2110,vautour,ou,IDS,87.33,0.05,52.21,285.4850592495387,280.8640685746944,289.8514432728052,8.987374698110784,337.81694347880165,840.6304299894223,2624.060153618609,3826.961560917712,337.81694347880165,840.6304299894223,2624.060153618609,3826.961560917712,success,,,5010.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c045_12m_play_2110.wav,mean_F2_lt_1000
11936,c045,12m,play,2110,temps,an,IDS,127.61,0.06,61.46,247.31293654683296,244.72356061956924,249.32504839905417,4.601487779484927,648.3442324328967,899.8122256526891,2667.98516199818,3758.199034442842,657.992717935923,891.6788218551404,2656.738528502529,3719.168385777616,success,,,4450.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c045_12m_play_2110.wav,mean_F2_lt_1000
11998,c045,4m,bath,1120,cou,ou,IDS,556.43,0.06,62.45,226.0738841165605,221.6551206741234,234.0111736403119,12.356052966188514,214.3319221250727,985.9305043648296,2479.108689470881,3821.393240527751,207.2223592307909,975.6911892327748,2465.176786997588,3830.275154654372,success,,,5010.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c045_4m_bath_1120.wav,mean_F2_lt_1000
12018,c045,4m,bath,1120,barissement,an,IDS,617.87,0.2,198.46,215.51361264440703,198.45692241421204,220.87938074913927,22.422458334927228,571.0664380138934,955.2086170312,2237.7327159427823,3204.384034093447,415.7010369149954,875.0345336154219,2202.8307784620742,3109.6144067857645,success,,,4450.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c045_4m_bath_1120.wav,mean_F2_lt_1000
